"id","source","text","created","hour","quote","picture","very","length"
"750514941753434113","iPhone","I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!",2016-07-06 02:21:20,21,"no_quote","no_picture","no_very",75
"750492628362334208","iPhone","My son, @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!",2016-07-06 00:52:40,19,"no_quote","no_picture","no_very",90
"750299631792291840","Android","It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!",2016-07-05 12:05:46,7,"no_quote","no_picture","no_very",134
"750286846534582272","Android","Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!",2016-07-05 11:14:58,6,"no_quote","no_picture","no_very",139
"750101826821877760","Android","On @FoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!",2016-07-04 22:59:46,17,"no_quote","no_picture","no_very",67
"750094399456026624","Android","Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?",2016-07-04 22:30:15,17,"no_quote","no_picture","no_very",138
"749989709275885568","Android","With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!",2016-07-04 15:34:15,10,"no_quote","no_picture","no_very",140
"749987869452828672","Android","Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?",2016-07-04 15:26:56,10,"no_quote","no_picture","no_very",127
"749972298086645760","Android","The only people who are not interested in being the V.P. pick are the people who have not been asked!",2016-07-04 14:25:04,9,"no_quote","no_picture","no_very",101
"749970824766091264","Android","I look forward to meeting @joniernst today in New Jersey. She has done a great job as Senator of Iowa!",2016-07-04 14:19:13,9,"no_quote","no_picture","no_very",102
"749968796618817538","Android","Spent time with Indiana Governor Mike Pence and family yesterday. Very impressed, great people!",2016-07-04 14:11:09,9,"no_quote","no_picture","very",95
"749965127278034944","Android","Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd, the end result was solid!",2016-07-04 13:56:34,8,"no_quote","no_picture","no_very",136
"749961528422625281","Android","Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!",2016-07-04 13:42:16,8,"no_quote","no_picture","no_very",139
"749698321074180096","Android","Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.",2016-07-03 20:16:23,15,"no_quote","no_picture","no_very",135
"749659173353299968","Android","Just watched @meetthepress and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!",2016-07-03 17:40:49,12,"no_quote","no_picture","no_very",140
"749350193095667713","Android","It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said, the system is totally rigged!",2016-07-02 21:13:02,16,"no_quote","no_picture","no_very",140
"749341789102960640","Android","It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!",2016-07-02 20:39:39,15,"no_quote","no_picture","no_very",137
"749264697233383424","iPhone","Thank you @greta. #ImWithYou",2016-07-02 15:33:19,10,"no_quote","picture","no_very",28
"749264383990194176","iPhone","Thank you for your support!#AmericaFirst #LeadRight2016",2016-07-02 15:32:04,10,"no_quote","picture","no_very",55
"749262206672445441","iPhone","Thank you! #AmericaFirst",2016-07-02 15:23:25,10,"no_quote","picture","no_very",24
"749261242137710592","iPhone","If I become the next POTUS- they will not be ignoring! #AmericaFirst",2016-07-02 15:19:35,10,"no_quote","picture","no_very",68
"749261175968436224","iPhone","Crooked Hillary -- Makes History! #ImWithYou #AmericaFirst",2016-07-02 15:19:19,10,"no_quote","picture","no_very",58
"749240145442922496","iPhone","The #2A to our Constitution is clear. The right of the people to keep ; bear Arms shall not be infringed upon.",2016-07-02 13:55:45,8,"no_quote","picture","no_very",110
"749237508916056064","iPhone","#AmericaFirst #ImWithYou",2016-07-02 13:45:16,8,"no_quote","picture","no_very",24
"749209816732672000","Android","The speakers slots at the Republican Convention are totally filled, with a long waiting list of those that want to speak - Wednesday release",2016-07-02 11:55:14,6,"no_quote","no_picture","no_very",140
"749208070505586688","Android","Just read in the failing @nytimes that I was not aware ""the event had to be held in Cleveland"" - a total lie. These people are sick!",2016-07-02 11:48:18,6,"no_quote","no_picture","no_very",132
"749052325130534912","iPhone","When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst",2016-07-02 01:29:25,20,"no_quote","picture","no_very",112
"749049896431415296","Android","Just returned from Colorado. Amazing crowd!",2016-07-02 01:19:46,20,"no_quote","no_picture","no_very",43
"748966167549603840","iPhone","Thank you for inviting me to the Western Conservative Summit in Colorado! #ImWithYou #WCS16",2016-07-01 19:47:04,14,"no_quote","picture","no_very",91
"748926103931150336","iPhone","Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst",2016-07-01 17:07:52,12,"no_quote","picture","no_very",95
"748920081942327296","iPhone","These crimes won't be happening if I'm elected POTUS. Killer should have never been here. #AmericaFirst",2016-07-01 16:43:56,11,"no_quote","picture","no_very",103
"748906952713875456","iPhone","Yet another terrorist attack today in Israel -- a father, shot at by a Palestinian terrorist, was killed while:",2016-07-01 15:51:46,10,"no_quote","picture","no_very",111
"748871858553024512","iPhone","Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist. We must get tough.",2016-07-01 13:32:19,8,"no_quote","picture","no_very",116
"748869825208913921","iPhone",".@TraceAdkins great job on FOX this morning. Keep up the good work!",2016-07-01 13:24:14,8,"no_quote","no_picture","no_very",67
"748851849185243136","iPhone","Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?",2016-07-01 12:12:48,7,"no_quote","no_picture","no_very",140
"748851673313873920","iPhone","Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.",2016-07-01 12:12:06,7,"no_quote","no_picture","no_very",109
"748851569190318080","iPhone","As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!",2016-07-01 12:11:41,7,"no_quote","no_picture","no_very",121
"748647669707350016","iPhone","I will be interviewed by @SeanHannity tonight at 10pm on FOX! Enjoy!",2016-06-30 22:41:28,17,"no_quote","no_picture","no_very",68
"748599711792234496","iPhone","The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!",2016-06-30 19:30:54,14,"no_quote","no_picture","very",132
"748599572230975492","iPhone","I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!",2016-06-30 19:30:20,14,"no_quote","no_picture","no_very",116
"748599438034206720","iPhone","The very dishonest @NBCNews refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!",2016-06-30 19:29:48,14,"no_quote","no_picture","very",122
"748599094252273664","iPhone","One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America.",2016-06-30 19:28:27,14,"no_quote","picture","no_very",111
"748590222988947457","iPhone","Why would college graduates want Crooked Hillary as their President? She will destroy them!",2016-06-30 18:53:11,13,"no_quote","picture","no_very",91
"748345210372038656","Android","For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better.",2016-06-30 02:39:36,21,"no_quote","no_picture","no_very",137
"748343042994733056","Android","Tremendous day in Massachusetts and Maine. Thank you to everyone for making it so special!",2016-06-30 02:30:59,21,"no_quote","no_picture","very",90
"748331931616579585","Android","""@Gengm7: @jakeda @realDonaldTrump As of April this year, Hillary had spent $264,000,000 on her campaign Mr.Trump $55,000,000. self funding""",2016-06-30 01:46:50,20,"qote","no_picture","no_very",140
"748289375801323520","Android","I will be on @oreillyfactor at 8:00 P.M. Enjoy!",2016-06-29 22:57:44,17,"no_quote","no_picture","no_very",47
"748219891577131010","iPhone","ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!",2016-06-29 18:21:38,13,"no_quote","no_picture","no_very",98
"748166232298381312","iPhone","Will be in Bangor, Maine today! Join me- 4pmE at the Cross Insurance Center!",2016-06-29 14:48:24,9,"no_quote","picture","no_very",76
"748163921383723008","iPhone","New Q poll out- we are going to win the whole deal- and MAKE AMERICA GREAT AGAIN! #Trump2016",2016-06-29 14:39:13,9,"no_quote","picture","no_very",92
"748163517455413248","Android","Just watched Senator John Barrasso on @FoxNews - He was great! Thank you John.",2016-06-29 14:37:37,9,"no_quote","no_picture","no_very",78
"748142709932756992","Android","Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?",2016-06-29 13:14:56,8,"no_quote","no_picture","no_very",140
"748141420528140288","Android","The @USCHAMBER must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts",2016-06-29 13:09:49,8,"no_quote","no_picture","no_very",140
"747986907162877952","Android","Iron Mike Tyson was not asked to speak at the Convention though I'm sure he would do a good job if he was. The media makes everything up!",2016-06-29 02:55:50,21,"no_quote","no_picture","very",137
"747950659111006208","Android","""@jtsbk:  @AllenWest thanks for sharing Eric we need @realDonaldTrump now as this administration is incapable of keeping our country safe""",2016-06-29 00:31:48,19,"qote","no_picture","no_very",138
"747874856130183168","iPhone","Check it out - 2nd video on Lying Crooked Hillary is now online! Watch it here:  #CrookedHillary #Trump2016",2016-06-28 19:30:35,14,"no_quote","picture","no_very",107
"747874261583470592","Android","""@kridan1: Canceled cable - sick of their bad coverage of you and the fawning over Clinton ... Listened to your great speech on YouTube""",2016-06-28 19:28:13,14,"qote","no_picture","no_very",136
"747873880103059457","Android","""@bluedogdemky: @CWAUnion @iowa_trump @RichardTrumka @AFLCIO This is why I would think the unions would support @realDonaldTrump for #POTUS""",2016-06-28 19:26:42,14,"qote","no_picture","no_very",140
"747873381077356545","Android","""@arnold_ziffel: @AnnCoulter also can't help but notice the stock market's reaction as @realDonaldTrump was speaking. #UPUPUP""",2016-06-28 19:24:43,14,"qote","no_picture","no_very",126
"747873311531614208","Android","""@Patricia_Graf:  @GovBrewer @cvpayne let's get Trump supporters out in massive numbers and make America Great Again - create jobs""",2016-06-28 19:24:26,14,"qote","no_picture","no_very",131
"747873024515407872","Android","""@vegas_sports: Good for @realDonaldTrump he's smart on business. Maybe If corporations weren't overtaxed they would stay. Voting for #Trump",2016-06-28 19:23:18,14,"no_quote","no_picture","no_very",140
"747872257872125952","Android","""@GovBrewer: I'll be a guest today on Making Money with @cvpayne on @ Fox Business 6 PM ET / 3 PM PT Discussing @realDonaldTrump. Tune in!""",2016-06-28 19:20:15,14,"qote","no_picture","no_very",139
"747424042181791744","Android",".@CNN is all negative when it comes to me. I don't watch it anymore.",2016-06-27 13:39:12,8,"no_quote","picture","no_very",68
"747418754255052802","Android","The media is unrelenting. They will only go with and report a story in a negative light. I called Brexit (Hillary was wrong), watch November",2016-06-27 13:18:12,8,"no_quote","no_picture","no_very",140
"747415955400196096","Android","Crooked Hillary is wheeling out one of the least productive senators in the U.S. Senate, goofy Elizabeth Warren, who lied on heritage.",2016-06-27 13:07:04,8,"no_quote","no_picture","no_very",134
"747241330552737793","Android","""@LindaSuhler: Trump voters don't scare or back down. Our numbers are growing ; we're taking our country BACK. #Trump2016���� #MAGA",2016-06-27 01:33:10,20,"no_quote","no_picture","no_very",131
"747240949370261504","Android","""@w4djt: ""Under a Trump presidency, America will make brilliant new trade deals!"" —Donald Trump #dtmag """,2016-06-27 01:31:40,20,"qote","picture","no_very",104
"747227503329173505","Android","""@brazosboys: Hillary read ""sigh"" off the Teleprompter, She's so fake she has to be told how to feel:  @FoxNews",2016-06-27 00:38:14,19,"qote","picture","no_very",111
"747208970201333760","Android","""@JimVitari:  @ABC @washingtonpost we know they're fake just like poles during primary. I'm sure u will crush #CrookedHillary in general""",2016-06-26 23:24:35,18,"qote","no_picture","no_very",137
"747206160806219776","Android","The ""dirty"" poll done by @ABC @washingtonpost is a disgrace. Even they admit that many more Democrats were polled. Other polls were good.",2016-06-26 23:13:25,18,"no_quote","no_picture","no_very",137
"747194865633595392","iPhone","Crooked Hillary Attacks Foreign Government Donations - While Ignoring Her Own:",2016-06-26 22:28:32,17,"no_quote","picture","no_very",78
"747191624535511040","Android","Crooked Hillary Clinton got Brexit wrong. I said LEAVE will win. She has no sense of markets and such bad judgement. Only a question of time",2016-06-26 22:15:40,17,"no_quote","no_picture","no_very",140
"747190075344162817","Android","Hillary Clinton is not a change agent, just the same old status quo! She is spending a fortune, I am spending very little. Close in polls!",2016-06-26 22:09:30,17,"no_quote","no_picture","very",138
"747178078682644480","Android","People in our country want borders, and without them the old line pols like Crooked Hillary will not win. It is time for CHANGE -- and JOBS!",2016-06-26 21:21:50,16,"no_quote","no_picture","no_very",140
"747105049352888320","iPhone","Top 50 Facts About Crooked Hillary Clinton From Trump 'Stakes Of The Election' Address:",2016-06-26 16:31:38,11,"no_quote","picture","no_very",87
"747102432862273536","Android","The @ABC poll sample is heavy on Democrats.  Very dishonest - why would they do that? Other polls good!",2016-06-26 16:21:15,11,"no_quote","no_picture","very",103
"747098691492786176","Android","Crooked Hillary just took a major ad of me playing golf at Turnberry. Shows me hitting shot, but I never did = lie! Was there to support son",2016-06-26 16:06:23,11,"no_quote","no_picture","no_very",140
"747030708678430720","Android","Clinton is trying to wash away her bad judgement call on BREXIT with big dollar ads. Disgraceful!",2016-06-26 11:36:14,6,"no_quote","no_picture","no_very",97
"747029963702996992","Android","Crooked Hillary Clinton, who called BREXIT 100% wrong (along with Obama), is now spending Wall Street money on an ad on my correct call.",2016-06-26 11:33:17,6,"no_quote","no_picture","no_very",136
"747027629652443136","Android","George Will, one of the most overrated political pundits (who lost his way long ago), has left the Republican Party.He's made many bad calls",2016-06-26 11:24:00,6,"no_quote","no_picture","no_very",140
"746908869134262272","Android","Just landed in New York - a one night stay in Scotland. Turnberry came out magnificently. My son, Eric, did a great job - under budget!",2016-06-26 03:32:05,22,"no_quote","no_picture","no_very",135
"746895785338544128","iPhone","Obama has blocked ICE officers and BP from doing their jobs. That ends when I am President!",2016-06-26 02:40:06,21,"no_quote","no_picture","no_very",91
"746895602798178304","iPhone","I have never liked the media term 'mass deportation' -- but we must enforce the laws of the land!",2016-06-26 02:39:23,21,"no_quote","no_picture","no_very",97
"746895252884164608","iPhone","We only want to admit those who love our people and support our values. #AmericaFirst",2016-06-26 02:37:59,21,"no_quote","no_picture","no_very",85
"746895065591783424","iPhone","We must suspend immigration from regions linked with terrorism until a proven vetting method is in place.",2016-06-26 02:37:14,21,"no_quote","no_picture","no_very",105
"746734772928528384","iPhone","Thank you to everyone who came out ; joined us @TrumpTurnberry yesterday! @EricTrump @IvankaTrump @DonaldJTrumpJr",2016-06-25 16:00:18,11,"no_quote","picture","very",113
"746721493061632000","iPhone","On the 13th tee box @TrumpScotland with my grand daughter, Kai! @DonaldJTrumpJr",2016-06-25 15:07:32,10,"no_quote","picture","no_very",79
"746718385828859904","iPhone","Arriving @TrumpScotland with @DonaldJTrumpJr ; @EricTrump. Back to New York tonight. Video:",2016-06-25 14:55:11,9,"no_quote","picture","no_very",91
"746674420605980672","Android","So funny, Crooked Hillary called BREXIT so incorrectly, and now she says that she is the one to deal with the U.K. All talk, no action!",2016-06-25 12:00:29,7,"no_quote","no_picture","no_very",135
"746560976921706500","iPhone","Thoughts and prayers are with everyone in West Virginia- dealing with the devastating floods. #ImWithYou",2016-06-25 04:29:41,23,"no_quote","no_picture","very",104
"746470769862017024","Android","""@Jolena3: @realDonaldTrump And we will get it back once we have President Trump! Can't wait!""",2016-06-24 22:31:14,17,"qote","no_picture","no_very",94
"746465982026289152","Android","""@DarrenWaggener: @realDonaldTrump What has happened in the UK in the last 12 hours is exactly what will happen in November..vote TRUMP 2016",2016-06-24 22:12:13,17,"no_quote","no_picture","no_very",140
"746458701565988864","Android","Many people are equating BREXIT, and what is going on in Great Britain, with what is happening in the U.S. People want their country back!",2016-06-24 21:43:17,16,"no_quote","no_picture","no_very",138
"746456564337344512","Android","The opening of Trump Turnberry in Scotland was a big success. Good timing, I was here for BREXIT. Very exciting news conference today!",2016-06-24 21:34:48,16,"no_quote","no_picture","very",134
"746026900502487040","iPhone","Hillary Lies to Benghazi Families#CrookedHillary",2016-06-23 17:07:28,12,"no_quote","picture","no_very",48
"745969778267926532","Android","ISIS threatens us today because of the decisions Hillary Clinton has made along with President Obama.""  --  Donald J. Trump",2016-06-23 13:20:29,8,"no_quote","no_picture","no_very",123
"745969049943875585","Android","""Hillary Clinton may be the most corrupt person ever to seek the presidency.""  --   Donald J. Trump",2016-06-23 13:17:35,8,"qote","picture","no_very",99
"745967990236143616","Android","Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying.""",2016-06-23 13:13:22,8,"no_quote","no_picture","very",116
"745821138773774341","Android","""@AllegrettiVicki: You have great children, future presidents...and we all see were raised right and out there for their father."" Thank you.",2016-06-23 03:29:50,22,"qote","no_picture","no_very",140
"745805112732430337","Android","""@1lion: brilliant 3 word response to Hillary's 'I'm With You'  slogan  @realDonaldTrump """,2016-06-23 02:26:09,21,"qote","picture","no_very",90
"745804574699692032","Android","""@justininglv: @realDonaldTrump great speech today!! It's all about America and that's why you will become president!!!!""  Thank you.",2016-06-23 02:24:01,21,"qote","no_picture","no_very",133
"745693121095303168","iPhone","#Imwithyou",2016-06-22 19:01:09,14,"no_quote","picture","no_very",10
"745463436188934145","Android","""@chrisboydbrew: @LouDobbs @realDonaldTrump @FoxBusiness.. Saw your interview.You are the best! Great questions, great answers"" Lou is great",2016-06-22 03:48:27,22,"qote","no_picture","no_very",140
"745455382882033664","Android","Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!",2016-06-22 03:16:27,22,"no_quote","no_picture","no_very",125
"745299161130635264","Android","I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S.",2016-06-21 16:55:41,11,"no_quote","no_picture","no_very",140
"745296338758270976","iPhone","Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe.",2016-06-21 16:44:28,11,"no_quote","no_picture","very",122
"745204320593940480","Android","Crooked Hillary Clinton is totally unfit to be our president-really bad judgement and a temperament, according to new book, which is a mess!",2016-06-21 10:38:49,5,"no_quote","no_picture","no_very",140
"744838252369043456","Android","When I said that if, within the Orlando club, you had some people with guns, I was obviously talking about additional guards or employees",2016-06-20 10:24:12,5,"no_quote","no_picture","no_very",137
"744701872456536064","Android",".@DJohnsonPGA We are so proud of you Dustin. Your reaction under pressure was amazing. First of many Majors. You are a true CHAMPION!",2016-06-20 01:22:16,20,"no_quote","no_picture","no_very",133
"744519497764184064","Android","""@bfraser747: Watch out HillaryClinton �� Support @realDonaldTrump ���� ���� #MakeAmericaGreatAgain ���� """,2016-06-19 13:17:35,8,"qote","picture","no_very",106
"744364393962569728","iPhone","Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed!",2016-06-19 03:01:15,22,"no_quote","picture","no_very",110
"744363535635996672","iPhone","How can the NY Times show an empty room hours before my speech even started when they knew it was going to be packed? So totally dishonest!",2016-06-19 02:57:51,21,"no_quote","no_picture","no_very",139
"744355251365511169","iPhone","Donald Trump's Speech Is a Game Changer. #Trump2016",2016-06-19 02:24:56,21,"no_quote","picture","no_very",51
"744341058109247488","iPhone","See you soon Arizona! #Trump2016",2016-06-19 01:28:32,20,"no_quote","picture","no_very",32
"744336626411700227","iPhone","I love you Arizona! Thank you!#Trump2016 #AmericaFirst",2016-06-19 01:10:55,20,"no_quote","picture","no_very",54
"744260469431513088","iPhone","MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!#Trump2016 #AmericaFirst",2016-06-18 20:08:18,15,"no_quote","picture","no_very",74
"744253170218524672","iPhone","Thank you Las Vegas, Nevada!#Trump2016 #AmericaFirst",2016-06-18 19:39:17,14,"no_quote","picture","no_very",52
"744225952465489920","Android","In Las Vegas, getting ready to speak!",2016-06-18 17:51:08,12,"no_quote","no_picture","no_very",37
"744218749822083072","iPhone","Join me in Phoenix, Arizona today at 4pm! #Trump2016 #AmericaFirst",2016-06-18 17:22:31,12,"no_quote","picture","no_very",66
"743997751734657024","iPhone","Thank you Houston, Texas! #AmericaFirst #Trump2016",2016-06-18 02:44:21,21,"no_quote","picture","no_very",50
"743955609851068417","iPhone","Thank you! #AmericaFirst",2016-06-17 23:56:54,18,"no_quote","picture","no_very",24
"743955253226135552","iPhone","The convention in Cleveland will be amazing!",2016-06-17 23:55:29,18,"no_quote","picture","no_very",44
"743954307351908354","iPhone","Thank you- on my way!",2016-06-17 23:51:43,18,"no_quote","picture","no_very",21
"743947386720923648","iPhone","Thank you @DallasPD!",2016-06-17 23:24:13,18,"no_quote","picture","no_very",20
"743914866063212544","iPhone","Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst",2016-06-17 21:14:59,16,"no_quote","picture","no_very",69
"743852552257626112","iPhone","THANK YOU! #AmericaFirst",2016-06-17 17:07:23,12,"no_quote","picture","no_very",24
"743766155093934080","Android","MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!",2016-06-17 11:24:04,6,"no_quote","no_picture","no_very",50
"743765281898536960","Android","People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando",2016-06-17 11:20:36,6,"no_quote","no_picture","very",140
"743761349910487043","Android","Amazing crowd last night in Dallas - more spirit and passion than ever before. Today, all over the great State of Texas!",2016-06-17 11:04:58,6,"no_quote","no_picture","no_very",120
"743747439954264065","Android","""@VoteTrumpMAGA: The media attack on @realDonaldTrump is relentless. They are desperate. But, they keep #Trump in the news - a good thing.",2016-06-17 10:09:42,5,"no_quote","no_picture","no_very",138
"743628318402961408","iPhone","Thank you Dallas, Texas!",2016-06-17 02:16:21,21,"no_quote","picture","no_very",24
"743543327467810817","iPhone","Houston, TX:Las Vegas, NVPhoenix, AZ:",2016-06-16 20:38:38,15,"no_quote","picture","no_very",37
"743522630230228993","iPhone","Join me in Houston, Texas tomorrow night at 7pm! Tickets:",2016-06-16 19:16:23,14,"no_quote","picture","no_very",57
"743488055240196096","iPhone","""Donald Trumps Speech Is a Game Changer.""",2016-06-16 16:59:00,11,"qote","picture","no_very",41
"743486962670141440","iPhone","The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS!",2016-06-16 16:54:39,11,"no_quote","picture","no_very",114
"743485792585146368","iPhone","McAllen, Texas- 8 miles from U.S. - Mexico border. #Trump2016 Video:",2016-06-16 16:50:00,11,"no_quote","picture","no_very",68
"743271067238674432","Android","""@realericjallen: @realDonaldTrump is a Common Sense Conservative! President Trump=Competence, Safety, Unity, ; US JOBS, JOBS, JOB.",2016-06-16 02:36:46,21,"no_quote","no_picture","no_very",131
"743213971122044928","Android","I will be interviewed on @greta at 7:00 P.M.  @FoxNews",2016-06-15 22:49:53,17,"no_quote","no_picture","no_very",54
"743192668017205249","iPhone","Finally an accurate story from the Washington Post!",2016-06-15 21:25:14,16,"no_quote","picture","no_very",51
"743184492907610112","iPhone","Join me in Dallas, Texas on Thursday!#AmericaFirst #Trump2016",2016-06-15 20:52:45,15,"no_quote","picture","no_very",61
"743172421654568960","iPhone","Thank you Atlanta, Georgia! Will be back soon! #AmericaFirst",2016-06-15 20:04:47,15,"no_quote","picture","no_very",60
"743078235408195584","Android","I will be meeting with the NRA, who has endorsed me, about not allowing people on the terrorist watch list, or the no fly list, to buy guns.",2016-06-15 13:50:31,8,"no_quote","no_picture","no_very",140
"743076652662431744","Android","The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!",2016-06-15 13:44:14,8,"no_quote","no_picture","no_very",126
"743075154507489280","Android","An: Media fell all over themselves criticizing what DonaldTrump ""may have insinuated about @POTUS."" But he's right:",2016-06-15 13:38:17,8,"no_quote","picture","no_very",115
"742909628338601985","iPhone","Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirst",2016-06-15 02:40:32,21,"no_quote","picture","no_very",70
"742785878679007232","iPhone","TONIGHT! NORTH CAROLINA:WEDNESDAY! GEORGIA:SATURDAY! NEVADA:",2016-06-14 18:28:48,13,"no_quote","picture","no_very",60
"742781133197299712","iPhone","HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU!",2016-06-14 18:09:57,13,"no_quote","picture","no_very",47
"742695148241313792","Android","AMERICA FIRST!",2016-06-14 12:28:16,7,"no_quote","no_picture","no_very",14
"742694780933656576","Android","American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening.",2016-06-14 12:26:49,7,"no_quote","no_picture","very",136
"742512112614944768","iPhone","Join me in Atlanta on Wednesday- at noon! #Trump2016Tickets:",2016-06-14 00:20:57,19,"no_quote","picture","no_very",60
"742470476824477696","iPhone","Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd:",2016-06-13 21:35:30,16,"no_quote","picture","no_very",116
"742469778560929793","iPhone","Saudi Arabia and many of the countries that gave vast amounts of money to the Clinton Foundation- cont'd:",2016-06-13 21:32:44,16,"no_quote","picture","no_very",105
"742464647878561794","iPhone","I thought people weren’t celebrating? They were cheering all over, even this savage from Orlando. I was right.",2016-06-13 21:12:21,16,"no_quote","picture","no_very",110
"742464168482201602","iPhone","In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror.",2016-06-13 21:10:26,16,"no_quote","no_picture","no_very",140
"742456254837215232","iPhone","Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:",2016-06-13 20:38:59,15,"no_quote","picture","no_very",110
"742455297059475456","iPhone","I am no fan of President Obama, but to show you how dishonest the phony Washington Post is:",2016-06-13 20:35:11,15,"no_quote","picture","no_very",91
"741696814194274304","iPhone","Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!",2016-06-11 18:21:15,13,"no_quote","no_picture","no_very",139
"741645740884303872","iPhone","In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain!",2016-06-11 14:58:18,9,"no_quote","picture","no_very",101
"741600981251657728","Android","Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!",2016-06-11 12:00:26,7,"no_quote","no_picture","no_very",134
"741590381503086592","Android","Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is",2016-06-11 11:18:19,6,"no_quote","no_picture","no_very",140
"741487809576439811","iPhone","Thank you Richmond, Virginia! #Trump2016",2016-06-11 04:30:44,23,"no_quote","picture","no_very",40
"741380579313098752","iPhone","Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.#RTM2016 #Trump2016",2016-06-10 21:24:38,16,"no_quote","picture","no_very",114
"741369263525662721","iPhone","Heading to Richmond, Virginia now. Join me tonight! #Trump2016Tickets:",2016-06-10 20:39:41,15,"no_quote","picture","no_very",70
"741351028273086464","iPhone","#FlashbackFriday #CrookedHillary",2016-06-10 19:27:13,14,"no_quote","picture","no_very",32
"741301954324910080","iPhone","2004 VIDEO:Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016",2016-06-10 16:12:13,11,"no_quote","picture","no_very",113
"741297855168716801","Android","Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.",2016-06-10 15:55:55,10,"no_quote","no_picture","no_very",70
"741286391200505857","Android","The great boxing promoter, Don King, just endorsed me. Nice!",2016-06-10 15:10:22,10,"no_quote","no_picture","no_very",60
